第15任總統副總統選舉候選人在桃園市各村(里)得票數一覽表,,,,,,,,,,,,
行政區別,村里別,各組候選人得票情形,,,"有效票數A
A=1+2+...+N",無效票數B,"投票數C
C=A+B","已領未投票數
D
D=E-C","發出票數E
E=C+D",用餘票數F,"選舉人數G
G=E+F","投票率H
H=C÷G"
,,"(1)
宋楚瑜
余湘","(2)
韓國瑜
張善政","(3)
蔡英文
賴清德",,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,長庚里,178,752,"1,897","2,827",28,"2,855",0,"2,855",746,"3,601",79.2835
,南上里,76,432,883,"1,391",20,"1,411",0,"1,411",416,"1,827",77.2304
,南美里,87,592,972,"1,651",29,"1,680",0,"1,680",551,"2,231",75.3026
,迴龍里,213,"1,497","2,498","4,208",36,"4,244",0,"4,244","1,574","5,818",72.9460
,陸光里,91,"2,084",524,"2,699",27,"2,726",0,"2,726",788,"3,514",77.5754
,新路里,181,"1,487","2,295","3,963",43,"4,006",0,"4,006","1,227","5,233",76.5526
,新興里,79,817,702,"1,598",18,"1,616",0,"1,616","1,285","2,901",55.7049
,新嶺里,135,969,"1,581","2,685",21,"2,706",0,"2,706","1,124","3,830",70.6527
,楓福里,120,850,"1,296","2,266",23,"2,289",0,"2,289",652,"2,941",77.8307
,楓樹里,135,911,"1,690","2,736",27,"2,763",0,"2,763",858,"3,621",76.3049
,福源里,58,606,753,"1,417",8,"1,425",0,"1,425",545,"1,970",72.3350
,精忠里,207,"1,876","1,680","3,763",42,"3,805",0,"3,805","1,218","5,023",75.7515
,樂善里,134,839,"1,590","2,563",29,"2,592",0,"2,592",966,"3,558",72.8499
,龍華里,120,815,"1,486","2,421",29,"2,450",0,"2,450",866,"3,316",73.8842
,龍壽里,48,322,874,"1,244",15,"1,259",0,"1,259",461,"1,720",73.1977
,龜山里,248,"1,689","2,753","4,690",64,"4,754",0,"4,754","1,761","6,515",72.9701
,嶺頂里,116,904,"1,673","2,693",30,"2,723",0,"2,723","1,133","3,856",70.6172
,舊路里,75,659,"1,157","1,891",15,"1,906",0,"1,906",606,"2,512",75.8758
　八德區,,"5,630","50,043","64,446","120,119","1,305","121,424",0,"121,424","42,696","164,120",73.9849
,興仁里,234,"2,009","2,713","4,956",56,"5,012",0,"5,012","2,721","7,733",64.8131
,福興里,333,"2,459","3,561","6,353",77,"6,430",0,"6,430","2,633","9,063",70.9478
,瑞豐里,142,"1,177","1,570","2,889",29,"2,918",0,"2,918","1,157","4,075",71.6074
,瑞興里,88,737,"1,152","1,977",24,"2,001",0,"2,001",646,"2,647",75.5950
,瑞泰里,141,"1,164","1,648","2,953",30,"2,983",0,"2,983","1,084","4,067",73.3464
,瑞發里,134,"1,112","1,124","2,370",24,"2,394",0,"2,394",698,"3,092",77.4256
,瑞德里,105,"1,280","1,075","2,460",35,"2,495",0,"2,495",996,"3,491",71.4695
,瑞祥里,100,"1,291",974,"2,365",24,"2,389",0,"2,389",805,"3,194",74.7965
,廣德里,89,751,"1,160","2,000",15,"2,015",0,"2,015",639,"2,654",75.9231
,廣興里,107,847,"1,364","2,318",21,"2,339",0,"2,339",867,"3,206",72.9570
,廣隆里,137,"1,432","1,743","3,312",34,"3,346",0,"3,346","1,031","4,377",76.4451
,竹園里,92,963,"1,363","2,418",26,"2,444",0,"2,444",892,"3,336",73.2614
,霄裡里,64,593,908,"1,565",18,"1,583",0,"1,583",563,"2,146",73.7651
,龍友里,64,"1,063",493,"1,620",19,"1,639",0,"1,639",485,"2,124",77.1657
,茄明里,176,"1,289","1,761","3,226",27,"3,253",0,"3,253","1,271","4,524",71.9054
,茄苳里,102,586,"1,153","1,841",12,"1,853",0,"1,853",610,"2,463",75.2335
,永豐里,83,772,"1,194","2,049",20,"2,069",0,"2,069",663,"2,732",75.7321
,高明里,136,"1,008","1,531","2,675",46,"2,721",0,"2,721","1,068","3,789",71.8131
,高城里,114,890,"1,229","2,233",25,"2,258",0,"2,258",741,"2,999",75.2918
,白鷺里,94,831,"1,312","2,237",26,"2,263",0,"2,263",776,"3,039",74.4653
,大湳里,112,968,"1,684","2,764",35,"2,799",0,"2,799",998,"3,797",73.7161
