第15任總統副總統選舉候選人在臺北市各村(里)得票數一覽表,,,,,,,,,,,,
行政區別,村里別,各組候選人得票情形,,,"有效票數A
A=1+2+...+N",無效票數B,"投票數C
C=A+B","已領未投票數
D
D=E-C","發出票數E
E=C+D",用餘票數F,"選舉人數G
G=E+F","投票率H
H=C÷G"
,,"(1)
宋楚瑜
余湘","(2)
韓國瑜
張善政","(3)
蔡英文
賴清德",,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,承德里,151,"1,435","1,982","3,568",36,"3,604",0,"3,604","1,165","4,769",75.5714
,福華里,152,"1,435","2,389","3,976",39,"4,015",0,"4,015","1,363","5,378",74.6560
,明勝里,131,"1,211","1,937","3,279",38,"3,317",0,"3,317",941,"4,258",77.9004
,福順里,143,"1,079","2,375","3,597",34,"3,631",0,"3,631","1,052","4,683",77.5358
,富光里,163,"1,119","2,552","3,834",47,"3,881",0,"3,881","1,181","5,062",76.6693
,葫蘆里,197,"1,778","3,048","5,023",55,"5,078",0,"5,078","1,301","6,379",79.6050
,葫東里,115,806,"1,765","2,686",34,"2,720",0,"2,720",827,"3,547",76.6845
,社子里,151,"1,256","2,800","4,207",42,"4,249",0,"4,249","1,275","5,524",76.9189
,社新里,275,"1,692","3,901","5,868",55,"5,923",1,"5,924","1,863","7,787",76.0627
,社園里,187,"1,270","3,311","4,768",42,"4,810",0,"4,810","1,396","6,206",77.5056
,永倫里,166,"1,370","3,149","4,685",44,"4,729",0,"4,729","1,443","6,172",76.6202
,福安里,101,576,"2,494","3,171",38,"3,209",0,"3,209","1,043","4,252",75.4704
,富洲里,161,878,"2,956","3,995",56,"4,051",0,"4,051","1,242","5,293",76.5350
,岩山里,84,978,"1,166","2,228",35,"2,263",0,"2,263",685,"2,948",76.7639
,名山里,201,"1,970","2,503","4,674",56,"4,730",0,"4,730","1,363","6,093",77.6301
,聖山里,144,"1,530","1,668","3,342",36,"3,378",1,"3,379",931,"4,310",78.3759
,芝山里,212,"1,967","2,720","4,899",74,"4,973",0,"4,973","1,468","6,441",77.2085
,東山里,123,"1,611","1,631","3,365",35,"3,400",0,"3,400","1,012","4,412",77.0626
,永福里,34,246,529,809,16,825,0,825,299,"1,124",73.3986
,公館里,33,239,625,897,11,908,0,908,310,"1,218",74.5484
,新安里,46,427,799,"1,272",7,"1,279",0,"1,279",433,"1,712",74.7079
,陽明里,85,773,"1,052","1,910",21,"1,931",0,"1,931",775,"2,706",71.3599
,菁山里,47,356,644,"1,047",16,"1,063",1,"1,064",372,"1,436",74.0251
,平等里,24,231,762,"1,017",6,"1,023",0,"1,023",299,"1,322",77.3828
,溪山里,26,313,619,958,13,971,0,971,340,"1,311",74.0656
,翠山里,74,"1,070",679,"1,823",19,"1,842",0,"1,842",555,"2,397",76.8461
,臨溪里,85,824,978,"1,887",21,"1,908",0,"1,908",682,"2,590",73.6680
　北投區,,"6,443","59,851","90,060","156,354","1,915","158,269",27,"158,296","49,196","207,492",76.2772
,建民里,146,"1,052","1,677","2,875",30,"2,905",0,"2,905",826,"3,731",77.8612
,文林里,118,"1,024","1,735","2,877",33,"2,910",1,"2,911",798,"3,709",78.4578
,石牌里,149,"1,243","2,121","3,513",19,"3,532",10,"3,542",940,"4,482",78.8041
,福興里,210,"1,700","2,651","4,561",48,"4,609",0,"4,609","1,239","5,848",78.8133
,榮光里,201,"1,683","2,639","4,523",65,"4,588",0,"4,588","1,441","6,029",76.0989
,榮華里,188,"1,939","2,686","4,813",83,"4,896",1,"4,897","1,402","6,299",77.7266
,裕民里,221,"2,016","2,768","5,005",72,"5,077",0,"5,077","1,506","6,583",77.1229
,振華里,206,"2,036","2,616","4,858",62,"4,920",1,"4,921","1,514","6,435",76.4569
,永和里,213,"2,310","3,354","5,877",64,"5,941",0,"5,941","1,851","7,792",76.2449
,永欣里,174,"2,225","2,685","5,084",65,"5,149",0,"5,149","1,608","6,757",76.2025
,永明里,128,"1,260","1,730","3,118",38,"3,156",2,"3,158",875,"4,033",78.2544
,東華里,124,"1,247","1,540","2,911",47,"2,958",0,"2,958",736,"3,694",80.0758
,吉利里,205,"1,885","2,299","4,389",54,"4,443",1,"4,444","1,228","5,672",78.3322
,吉慶里,135,"1,091","2,036","3,262",45,"3,307",0,"3,307",880,"4,187",78.9826
,尊賢里,107,"1,051","1,883","3,041",40,"3,081",0,"3,081",844,"3,925",78.4968
,立賢里,139,"1,267","2,085","3,491",39,"3,530",0,"3,530","1,011","4,541",77.7362
,立農里,277,"2,122","3,458","5,857",79,"5,936",0,"5,936","1,601","7,537",78.7581
,八仙里,163,"1,300","2,127","3,590",43,"3,633",0,"3,633","1,155","4,788",75.8772
,洲美里,46,369,"1,016","1,431",12,"1,443",0,"1,443",373,"1,816",79.4604
,奇岩里,306,"2,667","3,927","6,900",87,"6,987",2,"6,989","2,095","9,084",76.9155
,清江里,207,"2,034","3,343","5,584",77,"5,661",2,"5,663","2,595","8,258",68.5517
,中央里,245,"1,814","3,315","5,374",53,"5,427",0,"5,427","1,829","7,256",74.7933
,長安里,150,"1,499","2,321","3,970",54,"4,024",1,"4,025","1,343","5,368",74.9627
,大同里,153,"1,231","2,391","3,775",63,"3,838",0,"3,838","1,150","4,988",76.9447
,溫泉里,135,"1,600","2,572","4,307",56,"4,363",0,"4,363","1,387","5,750",75.8783
,林泉里,81,798,998,"1,877",30,"1,907",0,"1,907",793,"2,700",70.6296
,中心里,180,"1,633","2,255","4,068",50,"4,118",0,"4,118","1,523","5,641",73.0012
,中庸里,107,954,"1,668","2,729",36,"2,765",0,"2,765",913,"3,678",75.1767
,開明里,153,"1,862","2,342","4,357",62,"4,419",1,"4,420","1,308","5,728",77.1473
,中和里,137,"1,369","1,751","3,257",31,"3,288",0,"3,288",990,"4,278",76.8583
,智仁里,156,"1,551","2,175","3,882",49,"3,931",1,"3,932","1,256","5,188",75.7710
,秀山里,90,885,"1,135","2,110",23,"2,133",0,"2,133",705,"2,838",75.1586
,文化里,112,"1,477","1,124","2,713",28,"2,741",0,"2,741",755,"3,496",78.4039
,豐年里,114,"1,141","1,630","2,885",22,"2,907",0,"2,907",879,"3,786",76.7829
,稻香里,136,"1,559","1,828","3,523",34,"3,557",0,"3,557","1,185","4,742",75.0105
,桃源里,171,"1,316","2,450","3,937",43,"3,980",0,"3,980","1,198","5,178",76.8637
,一德里,186,"1,634","2,997","4,817",49,"4,866",0,"4,866","1,493","6,359",76.5215
,關渡里,306,"2,678","4,233","7,217",94,"7,311",4,"7,315","2,469","9,784",74.7240
,泉源里,59,499,981,"1,539",10,"1,549",0,"1,549",573,"2,122",72.9972
,湖山里,48,410,626,"1,084",12,"1,096",0,"1,096",400,"1,496",73.2620
,大屯里,34,195,542,771,10,781,0,781,300,"1,081",72.2479
,湖田里,27,225,350,602,4,606,0,606,229,835,72.5749
